episode,reward,length,success
1033,-23.4149,500,0
1034,-38.0810,500,0
1035,139.5786,250,1
1036,43.4750,500,0
1037,153.3244,298,1
1038,13.2437,500,0
1039,34.8543,500,0
1040,146.9723,299,1
1041,140.5626,198,1
1042,7.4724,500,0
1043,-95.3930,7,0
1044,-77.9308,181,0
1045,-95.7552,5,0
1046,163.7002,276,1
1047,8.9613,500,0
1048,12.4728,500,0
1049,168.3219,256,1
1050,-2.1260,500,0
1051,6.3384,500,0
1052,16.5281,500,0
1053,-0.7692,500,0
1054,11.7395,500,0
1055,5.8397,500,0
1056,27.2448,500,0
1057,-99.3839,1,0
1058,164.4513,361,1
1059,174.9414,214,1
1060,122.7524,160,1
1061,142.7454,205,1
1062,139.8195,233,1
1063,146.9033,195,1
1064,-20.9677,500,0
1065,156.2755,398,1
1066,145.8053,258,1
1067,138.2456,199,1
1068,146.9595,235,1
1069,-3.5428,500,0
1070,-69.3764,280,0
1071,-17.4536,500,0
1072,12.1823,500,0
1073,27.4349,500,0
1074,131.3455,366,1
1075,165.3989,269,1
1076,-6.1024,500,0
1077,-93.9719,10,0
1078,8.4494,500,0
1079,10.7152,500,0
1080,-96.4341,4,0
1081,166.7289,223,1
1082,42.6367,500,0
1083,138.4712,253,1
1084,42.5483,500,0
1085,152.2572,308,1
1086,31.6542,500,0
1087,27.5737,500,0
1088,157.3575,231,1
1089,150.0629,241,1
1090,160.2949,249,1
1091,0.6864,500,0
1092,-12.7677,500,0
1093,6.2280,500,0
1094,-9.8040,500,0
1095,150.1902,242,1
1096,160.5369,241,1
1097,43.4552,500,0
1098,142.9688,231,1
1099,146.0316,171,1
1100,152.9960,292,1
1101,145.1477,198,1
1102,-3.2155,500,0
1103,178.0321,292,1
1104,9.6323,500,0
1105,-28.6518,500,0
1106,10.5048,500,0
1107,151.5774,191,1
1108,28.8050,500,0
1109,-69.0476,269,0
1110,138.3617,265,1
1111,18.6304,500,0
1112,127.6710,271,1
1113,152.8236,362,1
1114,1.3354,500,0
1115,164.8019,175,1
1116,13.4926,500,0
1117,134.7276,347,1
1118,165.2695,239,1
1119,-98.4225,2,0
1120,150.4037,209,1
1121,-64.4606,131,0
1122,19.7824,500,0
1123,152.2910,257,1
1124,160.4794,237,1
1125,-67.0980,207,0
1126,42.1921,500,0
1127,132.4268,174,1
1128,154.7141,257,1
1129,22.3017,500,0
1130,109.3371,402,1
1131,18.6662,500,0
1132,145.1664,201,1
1133,162.9721,313,1
1134,14.0934,500,0
1135,15.3314,500,0
1136,131.2166,152,1
1137,34.2524,500,0
1138,143.6193,195,1
1139,-90.3690,17,0
1140,165.4519,226,1
1141,-96.7372,12,0
1142,140.2706,152,1
1143,162.5976,164,1
1144,140.1080,211,1
1145,26.1211,500,0
1146,164.5034,283,1
1147,144.6488,198,1
1148,137.8831,227,1
1149,133.9687,255,1
1150,134.9978,148,1
1151,140.7223,198,1
1152,151.9049,200,1
1153,-98.1205,4,0
1154,144.0232,206,1
1155,-12.2333,500,0
1156,159.1153,256,1
1157,175.0999,239,1
1158,162.6317,256,1
1159,30.8891,500,0
1160,169.1127,333,1
1161,-17.8445,500,0
1162,176.2846,299,1
1163,-52.8220,500,0
1164,13.4245,500,0
1165,140.9623,175,1
1166,-12.7465,500,0
1167,165.8328,220,1
1168,-98.6358,24,0
1169,-100.9950,492,0
1170,32.5410,500,0
1171,3.5130,500,0
1172,156.7399,225,1
1173,138.0418,180,1
1174,144.6918,152,1
1175,23.5961,500,0
1176,136.3207,158,1
1177,37.3048,500,0
1178,145.6541,163,1
1179,149.2746,187,1
1180,-28.0016,500,0
1181,139.6543,172,1
1182,138.3418,194,1
1183,-97.3908,5,0
1184,171.2309,243,1
1185,18.6354,500,0
1186,174.0337,276,1
1187,112.2112,288,1
1188,-103.9351,127,0
1189,-99.6813,10,0
1190,-94.3852,50,0
1191,179.1239,303,1
1192,143.1940,190,1
1193,3.6174,500,0
1194,138.7113,152,1
1195,55.7295,500,0
1196,164.0853,276,1
1197,138.9674,162,1
1198,138.6105,261,1
1199,164.7453,215,1
1200,-27.3877,500,0
1201,-98.9886,21,0
